,"Life expectancy at birth, total (years)","Lower secondary completion rate, total (% of relevant age group)","School enrollment, secondary (% net)",Expense (% of GDP),Compensation of employees (% of expense),Tax revenue (% of GDP),"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",Labor force with advanced education (% of total working-age population with advanced education),"Labor force participation rate, total (% of total population ages 15+) (national estimate)",Labor force with basic education (% of total working-age population with basic education),Labor force with intermediate education (% of total working-age population with intermediate education),Net lending (+) / net borrowing (-) (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)
321,79.914,59.9991683959961,81.86735,19.9960602707638,8.906596485103199,13.704774682847,43.5009994506836,74.9293975830078,58.2136001586914,55.9846992492676,63.6193008422852,-6.28821721513556,20.0,10.0
322,80.095,70.298828125,82.44799,22.8150731814371,8.880363980123981,13.5884208613983,45.5270004272461,74.6763000488281,60.2274017333984,58.7722015380859,65.7595977783203,-6.28821721513556,21.1,11.2
323,80.095,73.9882125854492,82.44799,22.8150731814371,8.880363980123981,13.5884208613983,45.3769989013672,78.7008972167969,62.3148002624512,59.3986015319824,68.9309005737305,-6.28821721513556,21.0,11.2
324,80.095,73.9882125854492,82.44799,22.8150731814371,8.880363980123981,13.5884208613983,45.148998260498,78.7008972167969,62.3148002624512,59.3986015319824,68.9309005737305,-6.28821721513556,21.0,11.2
325,75.5914634146342,99.2145614624023,87.28194,40.7086725493321,4.032908522514546,31.8798206458533,74.0410003662109,85.3919982910156,65.1956024169922,53.8634986877441,76.5376968383789,-1.84012537954976,10.9,0.2
326,75.9451219512195,99.2145614624023,87.61507,39.0667933225236,3.905230979200354,31.7470263981277,74.3079986572266,85.1572036743164,65.440803527832,51.334098815918,79.9770965576172,-0.67426942083738,10.9,0.2
327,76.1390243902439,99.2145614624023,87.9482,38.7298329482138,3.9224694800718876,32.0466262429374,71.9940032958984,84.0943984985352,65.1787033081055,41.8308982849121,76.1238021850586,-0.0311976291407266,10.9,0.2
328,76.3414634146341,99.2145614624023,88.27446499999999,37.9267926966024,4.0504357354891605,31.9265707768313,73.8919982910156,83.438102722168,65.8005981445313,63.9627990722656,76.4543991088867,0.351907127654307,10.9,0.2
329,76.5926829268293,99.2145614624023,88.60073,36.5394375237853,3.8363522997988677,31.594119030262,72.072998046875,84.0053024291992,65.5357971191406,49.496898651123,76.4276962280273,1.44493434130329,10.9,0.2
330,76.7926829268293,99.2145614624023,89.47715,36.3626297080381,3.8500175430113286,30.1671958268026,67.4710006713867,82.7893981933594,65.1504974365234,46.2935981750488,73.7696990966797,0.775632274497286,10.9,0.26666666666666666
331,76.8951219512195,99.2145614624023,91.05446,36.3695339534193,3.931655613598579,30.1171896655578,69.3010025024414,81.9973983764648,65.6381988525391,46.4438018798828,74.1214981079102,0.516638281614503,10.9,0.33333333333333337
332,77.1439024390244,99.2145614624023,93.92329,36.8223799131713,3.8674057452005464,30.1407778844165,65.7760009765625,81.4235000610352,65.4775009155273,49.690601348877,72.8489990234375,-0.135235658470704,10.9,0.4
333,77.4926829268293,99.2145614624023,91.19584,36.568041712286,3.775164002270328,31.2922144945636,66.7819976806641,81.557502746582,65.9319000244141,49.394100189209,72.7468032836914,1.75139349428153,11.8,0.4
334,77.8439024390244,99.2145614624023,91.57663,34.6838266361763,3.5872993612540176,33.071767670922,68.3870010375977,81.3184967041016,65.6488037109375,48.2803001403809,72.0251007080078,5.2602668789563,11.7,0.5
335,78.0951219512195,99.2145614624023,89.38548,33.0328208256786,3.526208356659998,31.8602911588695,70.0350036621094,81.0391006469727,65.9327011108398,48.5234985351563,71.6166000366211,5.36611397121397,11.7,0.3
336,78.1951219512195,99.2145614624023,89.25386,35.8744392865183,3.9882213880400457,35.0930011659876,70.5459976196289,81.5883026123047,65.7132034301758,52.9285011291504,74.146598815918,5.01280937415838,11.8,0.5
337,78.4463414634146,99.2145614624023,89.33902,36.5583124987546,4.081389287172296,33.4215407090296,72.0510025024414,79.9850997924805,65.0845031738281,51.4524002075195,71.5466995239258,3.35720289287851,13.1,0.7
338,78.5975609756098,97.1187362670898,89.83744,41.699452740701,4.541261816193295,33.1838392200882,70.7559967041016,78.8286972045898,64.3946990966797,50.1613998413086,70.1620025634766,-2.19883081046188,13.3,0.9
339,79.1,97.8010406494141,90.13414,42.0634618881839,4.542594127255927,32.7372366745839,67.4349975585938,78.3330001831055,63.4964981079102,47.6707992553711,69.8648986816406,-2.61910262761811,12.1,0.2
340,79.8,99.7081527709961,91.17921,42.1801161996048,4.458826591363426,32.7534892718105,66.9550018310547,78.8949966430664,63.0480995178223,46.0937004089355,69.2079010009766,-2.20320656242504,12.0,0.6
341,80.0512195121951,96.3710403442383,90.22411,43.3229036148682,4.429282330552853,33.4463982120414,63.8930015563965,78.5856018066406,62.3116989135742,44.3653984069824,67.8925018310547,-3.55255514118243,11.9,0.2
342,80.3,97.5567474365234,90.11001,41.2099530640939,4.411100847459215,33.8197526581539,61.5740013122559,77.8012008666992,61.4192008972168,42.6585006713867,67.0895004272461,-1.45392205564281,12.1,0.6
343,80.7,95.8318634033203,89.4441,40.7318423082311,4.329573780561532,36.5002916609685,61.3969993591309,76.7610015869141,61.2583999633789,42.5810012817383,66.3034973144531,0.94242529445141,12.2,0.7
344,80.7024390243902,97.594612121582,89.39882,40.281410076533,4.275676284046363,33.9216190603815,62.0019989013672,76.9001998901367,61.3166007995605,41.7585983276367,66.2613983154297,-1.56706374213493,11.9,0.4
345,80.8536585365854,99.4504318237305,89.88581,38.2180405750747,4.130878666115913,33.2950594843919,66.0839996337891,76.3677978515625,61.6515998840332,42.7476997375488,65.5525970458984,-0.467547280432892,12.4,0.4
346,81.1024390243903,99.3981018066406,90.92146,37.1276721535024,3.993141686129123,33.3968243530235,63.132999420166,76.5326995849609,61.7163009643555,42.404899597168,65.2802963256836,1.31589267354088,12.7,0.2
347,80.9536585365854,99.3786392211914,90.92146,36.904486248602,4.039745160425655,32.2730545180725,63.0439987182617,76.4291000366211,61.8165016174316,41.7178993225098,65.7652969360352,0.442411512219552,12.5,0.2
348,80.9536585365854,99.3786392211914,90.92146,36.904486248602,4.039745160425655,32.2730545180725,62.7809982299805,76.6317977905273,62.3748016357422,42.3134002685547,65.99169921875,0.442411512219552,12.5,0.2
349,80.9536585365854,99.3786392211914,90.92146,36.904486248602,4.039745160425655,32.2730545180725,62.4959983825684,76.6317977905273,62.3748016357422,42.3134002685547,65.99169921875,0.442411512219552,12.5,0.2
350,73.7146341463415,101.645378112793,88.47714,33.9033103640553,4.625708280146836,15.2960631513922,48.7750015258789,81.3560028076172,61.242000579834,27.0739002227783,70.4826965332031,-5.05178337629253,10.4,1.2
351,73.8248780487805,100.04575983683272,88.47714,31.7361939783585,4.587666106551735,15.0846463564117,45.4129981994629,81.3560028076172,60.6935997009277,27.0739002227783,70.4826965332031,-2.59672129816786,10.4,1.0833333333333333
352,74.5146341463415,98.44614156087243,88.47714,32.6789463531891,4.126449487717861,14.3672703262136,46.0839996337891,81.3560028076172,60.5998001098633,27.0739002227783,70.4826965332031,-4.56686005534576,10.4,0.9666666666666667
353,74.6682926829268,96.84652328491215,88.47714,31.5180363100831,4.5572469920989125,14.8700633781968,45.9469985961914,79.3993988037109,60.6105995178223,26.8090991973877,70.1985015869141,-3.25852436525264,10.4,0.85
354,74.9682926829268,95.24690500895187,88.47714,30.4153855631066,4.23377051145104,14.4749860557544,44.5509986877441,78.282600402832,60.0637016296387,26.1989002227783,70.1678009033203,-3.1786175102848,10.4,0.7333333333333334
355,75.1731707317073,93.64728673299159,88.47714,34.2567986209282,4.69407078211767,14.7414666828996,42.2960014343262,79.756103515625,59.6376991271973,25.4237995147705,69.7822036743164,-4.92670772967277,10.4,0.6166666666666667
356,75.2219512195122,92.0476684570313,89.18993,34.2704261864256,5.015826936040452,14.5648317231405,39.4389991760254,78.9357986450195,59.4622993469238,23.1718006134033,68.9208984375,-5.73210820436554,10.4,0.5
357,75.1707317073171,91.5866088867188,89.43533500000001,34.5249007243615,4.300905416490181,14.9830774527068,36.5419998168945,78.4663009643555,59.2347984313965,22.3584995269775,68.3816986083984,-6.27735127071401,10.4,0.75
358,75.7219512195122,91.8294219970703,89.68074,30.9948308119591,4.043833363590036,15.4028293648332,35.0040016174316,78.3883972167969,58.972599029541,22.1856994628906,67.5565032958984,-2.25116401722911,10.4,1.0
359,75.9243902439025,91.9505462646484,89.46894555555555,29.7471604129655,4.106006785364368,14.2713007452822,33.9819984436035,78.4085998535156,59.377799987793,21.3943004608154,67.4947967529297,-2.88446466871662,9.8,0.6
360,76.5243902439024,99.2166900634766,89.25715111111111,28.9950581738665,4.073600894507629,14.0108092003101,33.3429985046387,77.1989974975586,59.2669982910156,22.261999130249,66.7817993164063,-2.17129945755748,9.6,0.6
361,76.7243902439025,94.0914306640625,89.04535666666666,28.8293687345075,3.9668529845450062,14.4293882187301,31.6879997253418,76.9552001953125,58.7737007141113,21.9197006225586,66.0105972290039,-1.34946378227625,9.0,0.5
362,76.9756097560976,94.989616394043,88.83356222222223,28.3836442518415,3.943990145590003,13.3795382476762,30.8379993438721,76.4362030029297,58.502498626709,21.5081996917725,65.4822006225586,-2.0286876122349,8.6,0.3
363,77.0780487804878,94.6538162231445,88.62176777777778,30.8425468854316,4.248265188452132,13.2800329765927,31.5599994659424,75.4919967651367,58.6775016784668,21.931999206543,64.8924026489258,-4.52302797952619,9.0,0.6
364,77.4243902439025,86.6326293945313,88.40997333333334,30.754720288915,4.14353585265736,13.3471412793304,30.6499996185303,74.8527984619141,58.4416999816895,21.361400604248,64.1059036254883,-3.5591692191331,9.8,0.7
365,77.8731707317073,88.6150588989258,88.19817888888889,30.7383977098818,3.8954312594050187,14.2132961854584,29.7560005187988,74.7030029296875,58.2625007629395,20.267599105835,63.6375007629395,-2.25772298263826,9.6,0.6
366,78.0756097560976,92.1709976196289,87.98638444444445,32.3076163047774,4.0066403972499325,14.5836594184468,31.0639991760254,74.6557998657227,58.6402015686035,20.9535007476807,63.6278991699219,-3.68408515517086,8.6,0.6
367,78.1756097560976,96.7856903076172,87.77459,30.5502954394975,4.009161895148014,14.7852267458013,31.3889999389648,75.7851028442383,59.2751007080078,21.0573997497559,63.6310997009277,-1.54904483936149,9.7,0.5
368,78.8243902439024,98.0577697753906,88.87644,30.2647450414956,3.947175250577219,14.0672783578315,32.1749992370605,75.7738037109375,59.3096008300781,20.7712993621826,63.2417984008789,-2.19896791497747,9.7,0.6
369,78.5780487804878,98.9368286132813,90.16472,29.1835607814107,3.8975625343485363,14.4626882386694,32.7249984741211,75.6195983886719,59.4231986999512,20.6270999908447,63.3142013549805,-1.2142791356728,9.7,0.3
370,79.0268292682927,96.9542236328125,91.00416,28.7256302178523,3.987118274759396,14.5871070591196,32.5589981079102,75.6797027587891,59.9188995361328,21.4766998291016,63.5442008972168,-0.422587798342795,9.1,0.6
371,78.9780487804878,95.527961730957,90.51857,27.712741572018,4.118187903402702,14.6925799242889,32.2589988708496,76.2033004760742,60.2183990478516,21.3204002380371,63.565601348877,0.561033884896971,9.6,0.4
372,79.0292682926829,93.9118576049805,90.51857,28.1040074575236,4.3339275539004625,14.6519557326015,30.7569999694824,76.9632034301758,60.5611991882324,21.032600402832,63.8862991333008,0.346936805918392,10.1,0.4
373,79.0292682926829,93.9118576049805,90.51857,28.1040074575236,4.3339275539004625,14.6519557326015,29.4769992828369,76.2407989501953,60.3796005249023,22.4804992675781,63.5842018127441,0.346936805918392,10.1,0.4
374,79.0292682926829,93.9118576049805,90.51857,28.1040074575236,4.3339275539004625,14.6519557326015,28.3840007781982,76.2407989501953,60.3796005249023,22.4804992675781,63.5842018127441,0.346936805918392,10.1,0.4
375,71.348,56.7242202758789,46.12997,23.4283643511238,5.05465271510913,17.23911658173748,48.8499984741211,80.1449966430664,63.4799995422363,65.5298004150391,57.5136985778809,-1.534105787982445,36.7,63.4
376,71.716,56.7242202758789,46.12997,23.4283643511238,5.05465271510913,17.23911658173748,48.6730003356934,80.1449966430664,64.25,65.5298004150391,57.5136985778809,-1.534105787982445,36.7,63.4
377,72.075,56.7242202758789,46.12997,23.4283643511238,5.05465271510913,17.23911658173748,53.2249984741211,80.1449966430664,66.379997253418,65.5298004150391,57.5136985778809,-1.534105787982445,36.7,63.4
378,72.425,56.7242202758789,47.17097,23.4283643511238,5.05465271510913,17.23911658173748,53.1380004882813,80.1449966430664,64.9142990112305,65.5298004150391,57.5136985778809,-1.534105787982445,36.7,63.4
379,72.761,57.1236114501953,47.76897,23.4283643511238,5.05465271510913,17.23911658173748,53.0629997253418,80.1449966430664,63.448600769043,65.5298004150391,57.5136985778809,-1.534105787982445,36.7,72.7
380,73.078,56.7754402160645,48.55978,23.4283643511238,5.05465271510913,17.23911658173748,52.9889984130859,80.317497253418,69.3444976806641,71.7630996704102,64.3878021240234,-1.534105787982445,36.7,66.26666666666667
381,73.371,57.1652412414551,49.94952,23.4283643511238,5.05465271510913,17.23911658173748,52.9199981689453,81.90779876708984,66.629997253418,67.89170074462895,63.438301086425746,-1.534105787982445,36.7,59.833333333333336
382,73.641,57.2987098693848,49.94144,23.4283643511238,5.05465271510913,17.23911658173748,52.8569984436035,83.4981002807617,65.3348999023438,64.0203018188477,62.4888000488281,-1.534105787982445,36.7,53.4
383,73.887,58.5663299560547,50.72485,23.4283643511238,5.05465271510913,17.23911658173748,54.6469993591309,83.2629013061523,67.4674987792969,66.2510986328125,63.3274993896484,-1.534105787982445,36.7,54.9
384,74.112,60.7046699523926,53.08892,23.4283643511238,5.05465271510913,17.23911658173748,52.984001159668,84.2105026245117,66.9767990112305,65.6746978759766,59.4705009460449,-1.534105787982445,36.7,46.5
385,74.319,62.370288848877,54.49689,23.4283643511238,5.05465271510913,17.23911658173748,55.0110015869141,85.2400970458984,67.9485015869141,67.1996994018555,58.9464988708496,-1.534105787982445,36.7,41.3
386,74.514,64.3295288085938,56.01364,23.4283643511238,5.05465271510913,17.23911658173748,51.6199989318848,83.2538986206055,66.7671966552734,63.3455009460449,69.3682022094727,-1.534105787982445,36.7,40.4
387,74.705,71.96486282348636,62.587149999999994,23.4283643511238,5.05465271510913,17.23911658173748,51.6220016479492,83.5602035522461,66.5494003295898,63.2523002624512,69.6642990112305,-1.534105787982445,35.1,38.2
388,74.895,79.6001968383789,69.16066,23.4283643511238,5.05465271510913,17.23911658173748,48.1570014953613,80.6358032226563,64.0129013061523,60.222599029541,67.6835021972656,-1.534105787982445,36.0,38.2
389,75.089,84.9476318359375,71.80644,23.4283643511238,5.05465271510913,17.23911658173748,45.4860000610352,79.6060028076172,62.6841011047363,58.9855003356934,65.2927017211914,-1.534105787982445,32.8,34.4
390,75.289,82.4382934570313,72.8084,23.4283643511238,5.05465271510913,17.23911658173748,42.8269996643066,79.5621032714844,61.7794990539551,57.0952987670898,65.8000030517578,-1.534105787982445,28.6,30.2
391,75.495,83.9619903564453,76.17987,23.4283643511238,5.05465271510913,17.23911658173748,43.617000579834,79.8887023925781,62.4516983032227,57.6376991271973,66.4873962402344,-1.534105787982445,27.3,27.5
392,75.707,91.2951889038086,80.13801,23.4283643511238,5.05465271510913,17.23911658173748,41.7840003967285,79.2845001220703,62.2611999511719,57.6073989868164,65.6176986694336,-1.534105787982445,25.6,27.2
393,75.923,98.2381591796875,83.36107,23.4283643511238,5.05465271510913,17.23911658173748,41.226001739502,78.428596496582,62.6190986633301,57.7615013122559,66.5664978027344,-1.534105787982445,22.5,23.8
394,76.143,101.149803161621,84.72536,23.4283643511238,5.05465271510913,17.23911658173748,43.859001159668,80.4089965820313,65.6583023071289,61.0442008972168,68.6848983764648,-1.534105787982445,23.3,24.8
395,76.365,100.485496520996,85.92267,23.4283643511238,5.05465271510913,17.23911658173748,45.7610015869141,80.7394027709961,67.6690979003906,63.1109008789063,70.2080001831055,-1.534105787982445,22.9,24.0
396,76.584,97.7621307373047,85.3386,23.4283643511238,5.05465271510913,17.23911658173748,46.8019981384277,80.6456985473633,68.1538009643555,63.6352996826172,71.3510971069336,-1.534105787982445,21.5,23.3
397,76.8,96.8260803222656,84.67039,23.4283643511238,5.05465271510913,17.23911658173748,45.4480018615723,79.3757019042969,66.6604995727539,62.0738983154297,69.4842987060547,-1.534105787982445,23.2,24.2
398,76.8,96.8260803222656,84.67039,23.4283643511238,5.05465271510913,17.23911658173748,45.1459999084473,78.3181991577148,66.1791000366211,61.3708000183105,69.2619018554688,-1.534105787982445,25.0,24.2
399,76.8,96.8260803222656,84.67039,23.4283643511238,5.05465271510913,17.23911658173748,44.8170013427734,78.3181991577148,66.1791000366211,61.3708000183105,69.2619018554688,-1.534105787982445,25.0,24.2
400,67.651,53.9374313354492,47.93307,17.5952820292032,7.687818778275928,12.0994707415286,48.9179992675781,88.4850997924805,58.5,59.7649993896484,68.1481018066406,-4.90043173150991,40.0,53.0
401,67.978,55.8195213317871,47.93307,17.5952820292032,7.687818778275928,12.0994707415286,47.6570014953613,88.4850997924805,58.6800003051758,59.7649993896484,68.1481018066406,-4.90043173150991,40.0,52.75
402,68.284,57.701611328125,47.93307,17.5952820292032,7.687818778275928,12.0994707415286,51.1199989318848,88.4850997924805,61.0999984741211,59.7649993896484,68.1481018066406,-4.90043173150991,40.0,52.5
403,68.581,59.5837013244629,47.93307,17.5952820292032,7.687818778275928,12.0994707415286,49.4580001831055,88.4850997924805,60.2599983215332,59.7649993896484,68.1481018066406,-4.90043173150991,40.0,50.4
404,68.875,61.4657913208008,47.93307,17.5952820292032,7.687818778275928,12.0994707415286,48.1370010375977,88.4850997924805,60.0,59.7649993896484,68.1481018066406,-4.90043173150991,40.0,45.1
405,69.162,63.3478813171387,49.39867,17.5952820292032,7.687818778275928,12.0994707415286,46.7799987792969,88.4850997924805,60.2999992370605,59.7649993896484,68.1481018066406,-4.90043173150991,40.0,46.9
406,69.432,67.9228286743164,53.2061,17.5952820292032,7.687818778275928,12.0994707415286,45.3889999389648,88.4850997924805,58.5900001525879,59.7649993896484,68.1481018066406,-4.90043173150991,40.0,47.0
407,69.68,72.6934967041016,54.59473333333333,15.1813377037303,7.290152965757288,12.6782970945656,48.2519989013672,88.4850997924805,61.0,59.7649993896484,68.1481018066406,-2.90775547085773,40.0,47.7
408,69.908,73.1798896789551,55.98336666666667,17.4173620126161,7.0915366855801105,12.6544548602852,46.6710014343262,88.4850997924805,59.5499992370605,59.7649993896484,68.1481018066406,-3.83903285691171,40.0,45.6
409,70.124,73.6662826538086,57.372,17.8330368100251,6.91590626736504,14.5108164161693,47.3330001831055,88.4850997924805,59.7000007629395,59.7649993896484,68.1481018066406,-4.37474444654768,40.0,45.6
410,70.333,70.9458618164063,56.26755,19.9263914773795,7.130675627796961,15.6701112577899,48.0740013122559,88.4850997924805,60.2999992370605,59.7649993896484,68.1481018066406,-3.22002286216232,40.0,42.8
411,70.542,70.0670166015625,56.40539,16.3216591656065,7.130953228335817,16.7448960236068,47.5099983215332,88.4850997924805,60.8800010681152,59.7649993896484,68.1481018066406,1.0045997087813,40.0,39.6
412,70.756,70.4078674316406,57.25487,18.5073684222231,7.335342574508444,17.0602032925092,47.1220016479492,88.4850997924805,62.7099990844727,59.7649993896484,68.1481018066406,0.306334224537983,40.0,43.8
413,70.978,72.1769790649414,58.78916,21.0861272996463,8.173679468139877,14.9770305233268,46.7760009765625,88.4850997924805,62.7599983215332,59.7649993896484,68.1481018066406,-5.92672719897373,37.8,43.5
414,71.21,77.7057723999023,61.23691,19.5642652396585,8.142381363319021,15.8120807115382,43.7849998474121,88.4850997924805,61.0924987792969,59.7649993896484,68.1481018066406,-3.11308808797957,36.5,42.1
415,71.449,81.022590637207,63.49826,20.2738245663163,8.273108723764162,15.3440259438695,43.9469985961914,86.6592025756836,61.17919921875,60.2834014892578,66.1477966308594,-2.41014487815147,40.6,42.1
416,71.692,82.7287979125977,65.32173,18.3909748964049,8.431319159885803,16.1824433955824,44.6609992980957,86.048698425293,61.7736015319824,60.863899230957,67.0836029052734,-0.898624631233126,34.5,39.5
417,71.935,80.7002563476563,67.03843,20.3669960897587,8.622630106812036,17.054727463136,44.2080001831055,88.6873016357422,62.1735992431641,60.3849983215332,67.2755966186523,-1.53699450274363,29.6,35.6
418,72.175,80.754280090332,66.52072,18.0498073315501,8.668694691344573,16.7087878065707,43.1040000915527,87.3898010253906,60.9283981323242,59.8573989868164,66.0647964477539,-1.81434865342705,31.8,35.5
419,72.412,83.0759506225586,65.16322,18.2228877892709,8.878777124988897,16.7526849094045,42.3969993591309,84.195198059082,60.1758003234863,58.8498992919922,64.9292984008789,-1.26133710782042,34.9,32.6
420,72.644,79.5585708618164,63.97324,18.325707363183,9.030071959751023,17.3547684449954,43.4300003051758,84.3453979492188,60.567798614502,59.3527984619141,66.6443023681641,-0.332572927903465,32.7,31.4
421,72.872,77.8493881225586,60.18056,19.8493525461984,9.06789490235875,17.7537439570923,43.7999992370605,82.3443984985352,60.2089996337891,59.1764984130859,66.3302001953125,-0.633123328369207,29.2,29.5
422,73.096,77.4219284057617,61.83092,20.2313400261894,8.992472451315967,18.0619050900932,43.5439987182617,85.4868011474609,59.8240013122559,58.3132019042969,65.9304962158203,-0.989761614862123,26.3,26.2
423,73.096,77.4219284057617,61.83092,20.2293336254341,8.985798574824674,17.9867696124435,43.5950012207031,82.6941986083984,60.7449989318848,59.8835983276367,66.5830993652344,-1.07798497852171,22.8,26.2
424,73.096,77.4219284057617,61.83092,20.2293336254341,8.985798574824674,17.9867696124435,43.5359992980957,82.6941986083984,60.7449989318848,59.8835983276367,66.5830993652344,-1.07798497852171,22.8,26.2
425,69.6121951219512,94.6106872558594,83.75907,32.474731823632,6.894645766364562,21.8758238735531,47.0900001525879,81.5319976806641,64.7310028076172,31.1909999847412,74.0070037841797,-0.174127248384086,18.3,12.1
426,69.809756097561,93.50724029541017,83.75907,30.4704416352879,6.562572296039258,21.9958226855022,44.4449996948242,81.5319976806641,65.015998840332,31.1909999847412,74.0070037841797,1.68817982903183,18.3,12.1
427,69.3585365853659,92.40379333496094,83.75907,32.1769109654978,6.879107119890567,22.1391991074972,41.3959999084473,81.7674026489258,60.0662994384766,31.3554992675781,73.986701965332,-0.449628545954295,18.3,12.1
428,70.0634146341463,91.3003463745117,83.95348,33.6122590320704,8.044894415873214,20.9059381534434,38.1829986572266,80.390998840332,58.6150016784668,30.8680000305176,71.8942031860352,-2.78839466076934,18.3,12.1
429,70.4170731707317,90.0162963867188,85.07887,30.1402607927086,7.475638143488318,19.6602658932187,38.2290000915527,82.0417022705078,58.9337997436523,29.8138008117676,72.7449035644531,0.228163683655745,18.3,12.1
430,70.2585365853659,90.1282730102539,85.7722,28.1927749095888,5.753425686275096,19.2069267873122,36.4860000610352,79.3283996582031,58.2370986938477,30.881799697876,71.4453964233398,0.436199276996123,18.3,12.1
431,70.9048780487805,93.9641799926758,88.4054,27.8817651671616,5.752511103149472,19.6223799202232,31.5900001525879,80.5074005126953,57.2163009643555,28.5233993530273,68.9455032348633,0.236351106851397,18.3,12.1
432,71.3170731707317,97.1228904724119,89.4797,27.7709346583391,5.775872961689479,19.8219290128132,40.0830001831055,78.4728012084961,58.9700012207031,30.9978008270264,72.0238037109375,1.64844555128329,18.3,12.1
433,71.909756097561,100.281600952148,91.47287,27.4880731242277,5.650062896837074,20.2351824423296,39.7869987487793,79.5404968261719,59.0658988952637,33.0831985473633,70.399299621582,2.69326448614191,18.3,8.2
434,72.5682926829268,104.532112121582,93.41205,27.0489987001238,5.46116259354707,19.1117794755049,36.3120002746582,79.8466033935547,58.738899230957,29.9883003234863,69.8622970581055,0.979141291323291,18.3,5.5
435,72.6914634146341,107.085006713867,93.78821,26.802065584201,5.196340097088982,19.9716500588989,36.3569984436035,82.1728973388672,60.6372985839844,32.556999206543,72.1281967163086,2.47114380995068,19.4,3.1
436,72.8146341463415,105.351509094238,92.89928,26.2282298100531,5.344615393634452,20.2261844093782,38.9370002746582,81.7135009765625,60.5533981323242,32.5881004333496,72.0263977050781,2.60934633831386,19.5,2.3
437,73.7707317073171,103.618011474609,91.89447,30.5987046983085,6.243043785348325,19.2786083855032,42.2639999389648,80.5233001708984,61.1060981750488,34.3088989257813,73.7413024902344,-2.24241847988429,19.7,2.2
438,74.8243902439024,98.9331436157227,91.23404,35.2805142145501,6.924758433003432,21.3999468470274,40.2599983215332,80.5084991455078,60.7196998596191,33.6935997009277,72.3707962036133,-1.0582746984181,15.8,2.9
439,75.4292682926829,97.6538162231445,90.93238,33.4620823068844,6.428967543180213,19.6644155615539,38.492000579834,79.777099609375,60.4995002746582,33.3417015075684,71.7248001098633,-0.585436716612494,17.5,3.9
440,76.2292682926829,97.5171279907227,91.33162,30.894726395124,5.941761270016907,19.0728254061076,40.2029991149902,79.3790969848633,61.3047981262207,36.867000579834,72.0948028564453,0.0463545696691353,17.5,3.4
441,76.3268292682927,100.702003479004,91.28602,30.306795783463,5.799300680972021,19.8039005277181,41.0219993591309,80.7661972045898,61.3111000061035,35.9761009216309,71.4709014892578,-0.802183312515162,18.6,3.5
442,77.1414634146341,104.842681884766,92.09885,30.4128659778562,5.8921958985217655,20.0373112685327,39.5750007629395,80.6257019042969,61.3255004882813,36.6605987548828,70.9742965698242,0.318913202649323,21.8,3.5
443,77.0341463414634,105.28653717041,92.68432,30.0797968680857,6.062969445571585,20.6119031773554,39.2869987487793,79.8644027709961,61.1203994750977,40.418701171875,71.4141006469727,0.399901090139291,21.6,3.0
444,77.590243902439,107.418640136719,93.82438,32.1452742164394,6.370567111626493,21.5133949870117,42.1479988098145,81.2693023681641,62.1245994567871,39.6621017456055,73.1985015869141,-0.216050117853174,21.7,1.8
445,77.6414634146342,107.962532043457,94.2014,32.0780787879053,6.323711590411682,21.5924245541388,44.0040016174316,81.1669998168945,62.8689994812012,42.0811004638672,73.9757995605469,-0.670269158207596,21.0,1.4
446,78.0926829268293,104.535438537598,94.36474,31.2896254918947,6.118416305922045,20.9206250313315,46.826000213623,81.9237976074219,63.6549987792969,44.4893989562988,74.817497253418,-0.758244239984428,21.9,1.0
447,78.2439024390244,102.237823486328,94.36474,31.9192813957367,6.063370733825253,20.9548187431581,47.9679985046387,81.5042037963867,63.8046989440918,44.9537010192871,75.1698989868164,-1.04635684685569,21.7,1.0
448,78.2439024390244,102.237823486328,94.36474,31.9192813957367,6.063370733825253,20.9548187431581,46.3680000305176,82.1239013671875,63.6503982543945,41.3233985900879,74.7603988647461,-1.04635684685569,21.7,1.0
449,78.2439024390244,102.237823486328,94.36474,31.9192813957367,6.063370733825253,20.9548187431581,44.8730010986328,82.1239013671875,63.6503982543945,41.3233985900879,74.7603988647461,-1.04635684685569,21.7,1.0
450,76.6934146341464,104.269859313965,92.44898,33.191618584877,3.549938931770377,21.9106021570683,47.1949996948242,82.0770034790039,59.3578987121582,44.5359992980957,75.3594970703125,-7.50663675636492,11.7,0.2
451,76.8785365853659,104.269859313965,93.15815,29.5053561598094,3.2450974956469154,22.6158997175269,48.1570014953613,83.6269989013672,60.1380004882813,43.1619987487793,76.9604034423828,-3.61258765240463,11.7,0.2
452,77.0907317073171,104.269859313965,97.17798,27.5237810647941,3.1825510439031244,22.7094642827498,49.6759986877441,80.1663970947266,60.2663993835449,44.7406005859375,73.8085021972656,-1.44844530770125,11.7,0.2
453,77.2912195121951,104.269859313965,94.4922,26.4308676604999,3.101152625156043,22.3872482586908,49.9059982299805,84.2081985473633,62.9696998596191,54.3858985900879,77.4753036499023,-1.13776040845914,11.7,0.2
454,77.4658536585366,104.269859313965,94.47773,24.5488925697366,2.980910769365942,24.2403365532607,50.101001739502,81.7462005615234,63.2145004272461,53.4309997558594,75.7344970703125,2.56665836032893,11.7,0.2
